date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,6.321370403898855e-11,3.531505510868035e-05,2.2203676981596626e-16,0.0,9.826862595311414e-28,0.9999646848816773
2020-01-12,2020-01-01,11.0,9.51763445945544e-11,4.1115807105344284e-05,6.661064489957106e-16,0.0,1.7700178181831434e-27,0.9999588840977176
2020-01-19,2020-01-01,18.0,1.432998383230999e-10,4.786908745427128e-05,1.1101699249170665e-15,0.0,3.188159054973823e-27,0.9999521307692448
2020-01-26,2020-01-01,25.0,2.1575555955069036e-10,5.5731212707016774e-05,1.7762579292256797e-15,0.0,5.74251106505218e-27,0.9999442685715356
2020-02-02,2020-01-01,32.0,3.248459808186126e-10,6.488411989568298e-05,3.1084229572388113e-15,0.0,1.034339575619185e-26,0.9999351155552552
2020-02-09,2020-01-01,39.0,4.890933894907741e-10,7.553955497096146e-05,5.550696209038224e-15,0.0,1.8630469164971424e-26,0.99992445995593
2020-02-16,2020-01-01,46.0,7.363854164234586e-10,8.794394233396336e-05,9.769104313734028e-15,0.0,3.355704294233229e-26,0.9999120553212709
2020-02-23,2020-01-01,53.0,1.10870828784961e-09,0.00010238404499622041,1.7095686059205492e-14,0.0,6.044253820187233e-26,0.9998976148462785
2020-03-01,2020-01-01,60.0,1.6692743653574643e-09,0.0001191935420987832,2.99724531044087e-14,0.0,1.088681084972114e-25,0.9998808047885969
2020-03-08,2020-01-01,67.0,2.5132540387891e-09,0.00013876067027970924,5.2617278928616625e-14,0.0,1.9609091241921935e-25,0.9998612368164137
2020-03-15,2020-01-01,74.0,3.783927551510576e-09,0.0001615370980308669,9.235565632095278e-14,0.0,3.531936348938167e-25,0.9998384591179492
2020-03-22,2020-01-01,81.0,5.69700537263295e-09,0.00018804822808259338,1.6250613570123696e-13,0.0,6.361604327226774e-25,0.9998119460747494
2020-03-29,2020-01-01,88.0,8.577235172555256e-09,0.00021890515237244437,2.854869663122617e-13,0.0,1.14582570405305e-24,0.9997810862701069
2020-04-05,2020-01-01,95.0,1.2913509140210062e-08,0.00025481851768616355,5.019151787235226e-13,0.0,2.0638032042066184e-24,0.9997451685683029
2020-04-12,2020-01-01,102.0,1.9441814353052236e-08,0.00029661459797770506,8.82144113299155e-13,0.0,3.717196027598981e-24,0.9997033659593259
2020-04-19,2020-01-01,109.0,2.9270085978938828e-08,0.00034525391203087255,1.5506693997453879e-12,2.2196813623609943e-16,6.695140480148572e-24,0.9996547168163322
2020-04-26,2020-01-01,116.0,4.4066124590929014e-08,0.00040185277281624043,2.7253931615104813e-12,2.2195562843150817e-16,1.2058700053243038e-23,0.9995981031583335
2020-05-03,2020-01-01,123.0,6.634040616197025e-08,0.0004677082078009675,4.7901544233302e-12,4.438821686818534e-16,2.1718873982361876e-23,0.9995322254470024
2020-05-10,2020-01-01,130.0,9.987166852262912e-08,0.0005443267475673302,8.418915523448466e-12,6.65772526632897e-16,3.911735566199781e-23,0.9994555733723445
2020-05-17,2020-01-01,137.0,1.5034728649045836e-07,0.0006334576431511708,1.4796593502395484e-11,1.1095226081580424e-15,7.045248189779967e-23,0.9993663919947646
2020-05-24,2020-01-01,144.0,2.2632671576579067e-07,0.0007371311398171598,2.6005420689106424e-11,1.775053458182785e-15,1.2688692332016523e-22,0.9992626425074599
2020-05-31,2020-01-01,151.0,3.406907726035499e-07,0.000857702505316901,4.570437907348046e-11,2.8841169261456384e-15,2.285231489015172e-22,0.9991419567582033
2020-06-07,2020-01-01,158.0,5.12821338589481e-07,0.000997902581959645,8.032369927509782e-11,4.880135275823953e-15,4.115618779949441e-22,0.9990015845163732
2020-06-14,2020-01-01,165.0,7.718788882129143e-07,0.0011608957008912822,1.4116264578734657e-10,7.984387812141334e-15,7.411913706823102e-22,0.9988383322790498
2020-06-21,2020-01-01,172.0,1.1617294315655086e-06,0.0013503458591142706,2.480757124070914e-10,1.3526568409829967e-14,1.3347941730414214e-21,0.9986484921633649
2020-06-28,2020-01-01,179.0,1.7483485178991157e-06,0.0015704921081997562,4.3594883201345195e-10,2.239158342238773e-14,2.403727364486615e-21,0.9984277591073111
2020-07-05,2020-01-01,186.0,2.6309432375472884e-06,0.0018262341287566947,7.660757091386262e-10,3.74576633860764e-14,4.3285359134236015e-21,0.9981711341618926
2020-07-12,2020-01-01,193.0,3.958651182414257e-06,0.0021232289532375397,1.3461411251312333e-09,6.270663804321728e-14,7.794340971527847e-21,0.9978728110493763
2020-07-19,2020-01-01,200.0,5.955598103554685e-06,0.002467999733270786,2.3653163325716125e-09,1.0477102115032401e-13,1.403452203393729e-20,0.9975260423032046
2020-07-26,2020-01-01,207.0,8.958471263693626e-06,0.0028680573015232,4.155895858230336e-09,1.7491893421711093e-13,2.526926405043703e-20,0.9971229800711423
2020-08-02,2020-01-01,214.0,1.3472810401752599e-05,0.003332035018351956,7.301519497006473e-09,2.92136974515328e-13,4.5494692092860375e-20,0.9966544848694346
2020-08-09,2020-01-01,221.0,2.0257250207247163e-05,0.0038698369745557826,1.2827171322726967e-08,4.879665347798307e-13,8.190264670822159e-20,0.9961098929475777
2020-08-16,2020-01-01,228.0,3.0449427561014913e-05,0.004492798981507771,2.2532683046993374e-08,8.148471613602586e-13,1.4743462976700506e-19,0.9954767290574335
2020-08-23,2020-01-01,235.0,4.575385452145816e-05,0.005213860834571383,3.9578001941201904e-08,1.3605868565851343e-12,2.6537500563214776e-19,0.9947403457315446
2020-08-30,2020-01-01,242.0,6.87216904845025e-05,0.006047746969076531,6.951003696204287e-08,2.2713255449380174e-12,4.776098021905156e-19,0.9938834618281306
2020-09-06,2020-01-01,249.0,0.00010316632612849824,0.007011150678850379,1.220637295403722e-07,3.7912622794633105e-12,8.594723706610831e-19,0.9928855609275004
2020-09-13,2020-01-01,256.0,0.00015477878040616114,0.00812291430751595,2.1432004177025462e-07,6.327729897177819e-12,1.5464207187857523e-18,0.9917220925857084
2020-09-20,2020-01-01,263.0,0.0002320354016093904,0.009404193926389791,3.7624094195122505e-07,1.055945509742958e-11,2.7819578634725076e-18,0.9903633944204994
2020-09-27,2020-01-01,270.0,0.00034753004082264044,0.010878591509414053,6.603658883376549e-07,1.7617273873615436e-11,5.003671618507726e-18,0.9887732180662576
2020-10-04,2020-01-01,277.0,0.0005199167120320133,0.012572229827024833,1.1587886729576468e-06,2.9385904014335475e-11,8.997631005521315e-18,0.9869066946428843
2020-10-11,2020-01-01,284.0,0.0007767190440627448,0.014513734245875183,2.032859185265307e-06,4.900324920385741e-11,1.6175256228920283e-17,0.9847075138018736
2020-10-18,2020-01-01,291.0,0.0011583489909885699,0.016734070034657662,3.5650998234521257e-06,8.169026478027985e-11,2.906938172712565e-17,0.9821040157928401
2020-10-25,2020-01-01,298.0,0.0017237712839581869,0.019266162025464658,6.249842685809428e-06,1.36128930464974e-10,5.22220514131253e-17,0.9790038167117624
2020-11-01,2020-01-01,305.0,0.002558327396637032,0.022144193988871737,1.0951217941313494e-05,2.267395255499206e-10,9.377107821071729e-17,0.9752865271698102
2020-11-08,2020-01-01,312.0,0.003784235223873505,0.025402447428874958,1.9177967436470702e-05,3.774437933172611e-10,1.682799206906372e-16,0.970794139002371
2020-11-15,2020-01-01,319.0,0.005574087270838102,0.02907349727781218,3.356014712991998e-05,6.278580303085004e-10,3.0177246058438537e-16,0.9653188546763615
2020-11-22,2020-01-01,326.0,0.008167052194952376,0.03318554906313337,5.867301150356654e-05,1.043442868427465e-09,5.406610221223764e-16,0.9585887246869673
2020-11-29,2020-01-01,333.0,0.011886051162043465,0.037758714960913556,0.00010245419559453401,1.7320537955927054e-09,9.675111702635592e-16,0.9502527779493937
2020-12-06,2020-01-01,340.0,0.01715135424422416,0.04280016378671354,0.00017862708121730474,2.870750198903579e-09,1.7287343412891192e-15,0.9398698520170929
2020-12-13,2020-01-01,347.0,0.024481190249731714,0.048298487348120624,0.0003108164122461255,4.748923325761823e-09,3.0829484163136258e-15,0.926909501240975
2020-12-20,2020-01-01,354.0,0.03446297790847624,0.05421851255727156,0.0005394895347997181,7.837258439566496e-09,5.484960549256283e-15,0.9107790121621886
2020-12-27,2020-01-01,361.0,0.0476715847247221,0.060499323087041465,0.0009336042403744876,1.2897814377392252e-08,9.731139603724471e-15,0.8908954750500379
2021-01-03,2020-01-01,368.0,0.06451015803998962,0.06706019241420862,0.0016101566834730305,2.1161089132986805e-08,1.7211702766726913e-14,0.8668194717012224
2021-01-10,2020-01-01,375.0,0.0849676440769144,0.07382007132829503,0.0027672737216949414,3.4617202135893046e-08,3.035400700465704e-14,0.8384449762558631
