date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-06-28,2020-01-01,179.0,5.5161675832078845e-08,2.6182726381132417e-10,1.3561263460394368e-07,1.3968824853189628e-12,7.382419148443132e-23,0.9999998089624654
2020-07-05,2020-01-01,186.0,8.073038072104575e-08,4.407330049590362e-10,2.1356393030729993e-07,2.156052807726205e-12,1.3412215413348872e-22,0.9999997052628
2020-07-12,2020-01-01,193.0,1.1814182385077746e-07,7.418850355178541e-10,3.3632226810166884e-07,3.3275596954289065e-12,2.436701479446509e-22,0.9999995447906954
2020-07-19,2020-01-01,200.0,1.7287475198926094e-07,1.2488129034123937e-09,5.29643063832804e-07,5.1361118991785215e-12,4.426944854046363e-22,0.999999296228235
2020-07-26,2020-01-01,207.0,2.529378075942148e-07,2.1021224148967177e-09,8.340860775873901e-07,7.927431910180513e-12,8.042773942498061e-22,0.9999989108660648
2020-08-02,2020-01-01,214.0,3.7003433656042304e-07,3.5384944621886234e-09,1.3135249397848056e-06,1.2235978731980998e-11,1.4611929112892328e-21,0.9999983128899933
2020-08-09,2020-01-01,221.0,5.412610234268613e-07,5.956329838519959e-09,2.06854782250674e-06,1.8885976128858854e-11,2.6546615667155054e-21,0.9999973842159383
2020-08-16,2020-01-01,228.0,7.915832242007961e-07,1.0026251247052641e-08,3.257560410814246e-06,2.914972539388668e-11,4.822926311354096e-21,0.9999959408009641
2020-08-23,2020-01-01,235.0,1.1574390657952202e-06,1.687710129288995e-08,5.1300177617223924e-06,4.4991842031967844e-11,8.762173839418616e-21,0.9999936956210794
2020-08-30,2020-01-01,242.0,1.6919817565153149e-06,2.840902279216117e-08,8.078754908845069e-06,6.944381458088558e-11,1.5918888654097472e-20,0.999990200784868
2020-09-06,2020-01-01,249.0,2.4726956538079808e-06,4.782043048716572e-08,1.2722389553473915e-05,1.0718435444824392e-10,2.892098321878236e-20,0.9999847569871779
2020-09-13,2020-01-01,256.0,3.6124453123343302e-06,8.049498230786508e-08,2.0035070608709594e-05,1.6543516227248527e-10,5.254270805626388e-20,0.9999762718236614
2020-09-20,2020-01-01,263.0,5.275478022192107e-06,1.3549440089427365e-07,3.155075769894062e-05,2.5534270477281875e-10,9.545757674983915e-20,0.9999630380145352
2020-09-27,2020-01-01,270.0,7.700554178845184e-06,2.2807080834636858e-07,4.968479870570846e-05,3.941094027318793e-10,1.7342274578092738e-19,0.9999423861821977
2020-10-04,2020-01-01,277.0,1.1234300181176068e-05,3.8389436815871126e-07,7.824004524893334e-05,6.082840603886883e-10,3.150634722379299e-19,0.9999101411519176
2020-10-11,2020-01-01,284.0,1.6379162761172656e-05,6.46166186539816e-07,0.0001232031221662255,9.388369228758838e-10,5.723797269803122e-19,0.9998597706100492
2020-10-18,2020-01-01,291.0,2.386211493183162e-05,1.0875825078236774e-06,0.0001939964951208315,1.4489877560295748e-09,1.0398272780918777e-18,0.9997810523584516
2020-10-25,2020-01-01,298.0,3.473266868414351e-05,1.8304510450207407e-06,0.0003054455022281214,2.2362717616020687e-09,1.8889633224424643e-18,0.999657989141771
2020-11-01,2020-01-01,305.0,5.050194242191814e-05,3.080493514670785e-06,0.00048086428713449403,3.4511292663426074e-09,3.431330989505314e-18,0.9994655498257996
2020-11-08,2020-01-01,312.0,7.33386282750939e-05,5.1835923495944815e-06,0.0007568863518220245,5.3255083459337915e-09,6.232537054223061e-18,0.9991645861020451
2020-11-15,2020-01-01,319.0,0.0001063426746908377,8.72091655543512e-06,0.0011909993922514346,8.216796874957838e-09,1.131901909013093e-17,0.9986939287997054
2020-11-22,2020-01-01,326.0,0.0001539229213031128,1.4668022956170862e-05,0.0018732323543641499,1.2675111151343772e-08,2.055230068769523e-17,0.9979581640262652
2020-11-29,2020-01-01,333.0,0.0002223094741973422,2.466002474284369e-05,0.002944119853544326,1.9545884127408116e-08,3.730494638722944e-17,0.9968088911016313
2020-12-06,2020-01-01,340.0,0.00032023205477968073,4.143113128002405e-05,0.004621914550778892,3.01251694117997e-08,6.767730164052303e-17,0.9950163921379919
2020-12-13,2020-01-01,347.0,0.00045978487149541373,6.95370686865616e-05,0.00724282705284024,4.639210472040205e-08,1.2267612498391923e-16,0.9922278046148729
