date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,4.345704221129083e-12,4.4408920981100217e-16,2.868594251057915e-12,0.0,3.2987158243376266e-29,0.9999999999927852
2020-01-12,2020-01-01,11.0,6.36908537656637e-12,6.661338146906652e-16,4.548805776547966e-12,0.0,6.032298757635859e-29,0.9999999999890814
2020-01-19,2020-01-01,18.0,9.33452067169908e-12,1.1102230244246401e-15,7.2131189910870426e-12,2.220446049280296e-16,1.1031149768322684e-28,0.999999999983451
2020-01-26,2020-01-01,25.0,1.3680711134125612e-11,1.9984014438145586e-15,1.1437739644480395e-11,2.220446049286637e-16,2.0172453338335772e-28,0.9999999999748793
2020-02-02,2020-01-01,32.0,2.0050373725617464e-11,3.1086244678312632e-15,1.8136825375260664e-11,2.2204460492967356e-16,3.688898095251718e-28,0.9999999999618094
2020-02-09,2020-01-01,39.0,2.938591114912645e-11,5.329070515505654e-15,2.8759661319902144e-11,4.440892098624503e-16,6.745817640001348e-28,0.9999999999418486
2020-02-16,2020-01-01,46.0,4.306769146650614e-11,9.103828795470326e-15,4.560418709506866e-11,6.661338148006699e-16,1.2335948149635188e-27,0.9999999999113184
2020-02-23,2020-01-01,53.0,6.311956753646192e-11,1.5099033119904545e-14,7.231459875746393e-11,1.1102230246850232e-15,2.2558513270338356e-27,0.9999999998645496
2020-03-01,2020-01-01,60.0,9.25071429522011e-11,2.531308492625855e-14,1.1466916306258813e-10,1.776356839536321e-15,4.1252323274941726e-27,0.9999999997927966
2020-03-08,2020-01-01,67.0,1.3557669606434172e-10,4.241051945816268e-14,1.8183121676996625e-10,2.664535259391736e-15,7.543733734594241e-27,0.999999999682547
2020-03-15,2020-01-01,74.0,1.9869751486856862e-10,7.127631798686819e-14,2.8833002656607627e-10,4.21884749423418e-15,1.3795082104823084e-26,0.999999999512897
2020-03-22,2020-01-01,81.0,2.9120430527319846e-10,1.192379523903492e-13,4.5720560680911713e-10,6.6613381492301726e-15,2.5226803725821027e-26,0.9999999992514642
2020-03-29,2020-01-01,88.0,4.267768616221209e-10,1.9984014336624165e-13,7.249916225192825e-10,1.04360964347513e-14,4.613177517914196e-26,0.9999999988480213
2020-04-05,2020-01-01,95.0,6.254617244634838e-10,3.3506530632727063e-13,1.1496206214265264e-09,1.620925616664645e-14,8.43602980536247e-26,0.9999999982245664
2020-04-12,2020-01-01,102.0,9.166361498551901e-10,5.613287553678696e-13,1.8229553433407228e-09,2.5091040371755617e-14,1.5426806925077759e-25,0.9999999972598221
2020-04-19,2020-01-01,109.0,1.3433498254811824e-09,9.405809326297693e-13,2.8906637107822203e-09,3.9301895104130693e-14,2.8210707809995097e-25,0.9999999957650065
2020-04-26,2020-01-01,116.0,1.968685304006406e-09,1.5760725731927885e-12,4.583730289241278e-09,6.106226642121586e-14,5.158838371724518e-25,0.9999999934459473
2020-05-03,2020-01-01,123.0,2.885078434022572e-09,2.6409984542021337e-12,7.268429202081637e-09,9.52571356468856e-14,9.433869410849119e-25,0.9999999898437562
2020-05-10,2020-01-01,130.0,4.227971726877548e-09,4.425348794845485e-12,1.152556085893312e-08,1.4854784095105918e-13,1.725153719666466e-24,0.9999999842418935
2020-05-17,2020-01-01,137.0,6.1958140969214935e-09,7.415401197042188e-12,1.827610188982376e-08,2.315925233892447e-13,3.154755728113247e-24,0.9999999755204371
2020-05-24,2020-01-01,144.0,9.079357155216132e-09,1.2425615074030516e-11,2.8980446319852726e-08,3.6082248368636446e-13,5.769041673058264e-24,0.99999996192741
2020-05-31,2020-01-01,151.0,1.3304559821349322e-08,2.0820898139280804e-11,4.5954343827474145e-08,5.626610295256526e-13,1.0549736547292947e-23,0.9999999407197128
2020-06-07,2020-01-01,158.0,1.949542025266492e-08,3.488875277616556e-11,7.286988116478496e-08,8.768541439412416e-13,1.9292102114144123e-23,0.999999907598933
2020-06-14,2020-01-01,165.0,2.8565969921985813e-08,5.846188816761865e-11,1.1554989251234611e-07,1.3669065796742148e-12,3.5279099271053865e-23,0.9999998558243087
2020-06-21,2020-01-01,172.0,4.185494902106018e-08,9.796227172751634e-11,1.832276525041525e-07,2.130517949508316e-12,6.451421578836147e-23,0.9999997748173056
2020-06-28,2020-01-01,179.0,6.132291904245355e-08,1.6415150107225488e-10,2.905443722516036e-07,3.320676946381245e-12,1.179759144846778e-22,0.9999996479652364
2020-07-05,2020-01-01,186.0,8.984068812193394e-08,2.7506244499018334e-10,4.607166241525239e-07,5.176081405866852e-12,2.1574029830583956e-22,0.9999994491624493
2020-07-12,2020-01-01,193.0,1.316112362287097e-07,4.609110574917728e-10,7.305589108690028e-07,8.067989585243575e-12,3.94520145152274e-22,0.9999991373608739
2020-07-19,2020-01-01,200.0,1.9278670915126647e-07,7.723305933009779e-10,1.1584479088505218e-06,1.2575937014816017e-11,7.214513838944137e-22,0.9999986479804754
2020-07-26,2020-01-01,207.0,2.8237031920721205e-07,1.2941632464688716e-09,1.8369512447294515e-06,1.96023105531935e-11,1.3193041189136684e-21,0.9999978793646705
2020-08-02,2020-01-01,214.0,4.135340780899077e-07,2.168576662577641e-09,2.912852612776608e-06,3.0554200366964883e-11,2.412585422162296e-21,0.9999966714141784
2020-08-09,2020-01-01,221.0,6.05543014937864e-07,3.633793552517791e-09,4.6189047333200235e-06,4.7625389851624706e-11,4.411846236787222e-21,0.9999947718708329
2020-08-16,2020-01-01,228.0,8.86563149464755e-07,6.0889917330247564e-09,7.324177764647493e-06,7.42342099687282e-11,8.067850601561199e-21,0.9999917830958599
2020-08-23,2020-01-01,235.0,1.2977559057844725e-06,1.020304842386509e-08,1.1613890958679566e-05,1.1571005522386406e-10,1.4753498310126615e-20,0.999987078034377
2020-08-30,2020-01-01,242.0,1.8992427705100639e-06,1.7096754046683094e-08,1.8415986810236657e-05,1.8035841245597142e-10,2.6979360398963385e-20,0.9999796674933068
2020-09-06,2020-01-01,249.0,2.7787848681330872e-06,2.8648113809918534e-08,2.92018015447199e-05,2.8112610942460503e-10,4.9336395518042637e-20,0.9999679904843473
2020-09-13,2020-01-01,256.0,4.064396470378882e-06,4.800387570555052e-08,4.6304170993022966e-05,4.3819200435727725e-10,9.021977635666561e-20,0.9999495829904689
2020-09-20,2020-01-01,263.0,5.942646296395222e-06,8.043652191074907e-08,7.342160313747746e-05,6.830072724658698e-10,1.6498091479584513e-19,0.999920554631037
2020-09-27,2020-01-01,270.0,8.685160240842373e-06,1.3477988471238247e-07,0.00011641711359731118,1.0645898239516233e-09,3.0169060166573685e-19,0.9998747618816872
2020-10-04,2020-01-01,277.0,1.2686910440524202e-05,2.2583367143238282e-07,0.0001845833354217302,1.6593309294907511e-09,5.5167523628190585e-19,0.9998025022611354
2020-10-11,2020-01-01,284.0,1.8521370789070947e-05,3.78389748758312e-07,0.000292644532031234,2.5862664549806395e-09,1.0087761388492627e-18,0.9996884531211644
2020-10-18,2020-01-01,291.0,2.701967615374626e-05,6.339711648398898e-07,0.0004639208633397577,4.030849563262173e-09,1.844544633792706e-18,0.9995084214584921
2020-10-25,2020-01-01,298.0,3.938369322596518e-05,1.0621040669063378e-06,0.0007353198133408044,6.281919317653032e-09,3.372531280719024e-18,0.999224228107447
2020-11-01,2020-01-01,305.0,5.734651956524277e-05,1.7791513226941336e-06,0.0011651850005033216,9.789115200262929e-09,6.165639327355771e-18,0.9987756795394935
2020-11-08,2020-01-01,312.0,8.33983646272295e-05,2.9797270112298495e-06,0.0018455754096707675,1.525183927420389e-08,1.1270104582555109e-17,0.9980680312468514
2020-11-15,2020-01-01,319.0,0.00012110064115260555,4.988953975328309e-06,0.002921318152851334,2.375660593643031e-08,2.0594970173192354e-17,0.9969525684954148
2020-11-22,2020-01-01,326.0,0.00017551509720603088,8.34902066397874e-06,0.004619176001397374,3.698786224404045e-08,3.7618983658351e-17,0.9951969228928702
2020-11-29,2020-01-01,333.0,0.00025377464743722456,1.3961579966138125e-05,0.007291515384844572,5.754859761512459e-08,6.866787769549074e-17,0.9924406908391543
2020-12-06,2020-01-01,340.0,0.0003658110316514151,2.331953983275433e-05,0.01147925557345086,8.94407974077832e-08,1.2520613298904524e-16,0.9881315244142673
2020-12-13,2020-01-01,347.0,0.0005252179426438183,3.887822079580533e-05,0.017996697020018698,1.3876906977305518e-07,2.2790491128927336e-16,0.9814390680474717
2020-12-20,2020-01-01,354.0,0.0007501463492980626,6.463518354105068e-05,0.028031645364916678,2.147354644809357e-07,4.1374795729590713e-16,0.9711533583667793
2020-12-27,2020-01-01,361.0,0.001063986638527418,0.0001070046693436272,0.04322993611242238,3.309758265603515e-07,7.481685710314068e-16,0.9555987416038793
2021-01-03,2020-01-01,368.0,0.001495435787948872,0.00017607880838285597,0.06568466029424538,5.072426401010827e-07,1.3452099390934103e-15,0.9326433178667816
2021-01-10,2020-01-01,375.0,0.0020776211698917313,0.0002873773868022995,0.09768345919103842,7.71433557356638e-07,2.400181114496963e-15,0.8999507708187079
2021-01-17,2020-01-01,382.0,0.002846851814181534,0.0004643170789348201,0.14104882414385056,1.1622890657792018e-06,4.242588261970001e-15,0.8556388446739631
2021-01-24,2020-01-01,389.0,0.0038439024358379935,0.0007422230135207007,0.19609887718684127,1.7343581449070015e-06,7.427230068805727e-15,0.7993132630056476
2021-01-31,2020-01-01,396.0,0.005123440530641436,0.0011762373310035877,0.2607630399463676,2.569506481114011e-06,1.2909497697116735e-14,0.7329347126854934
2021-02-07,2020-01-01,403.0,0.006775931126047502,0.00185782607351208,0.3307927827081906,3.8022065216872703e-06,2.241130451703922e-14,0.6605696578857057
2021-02-14,2020-01-01,410.0,0.00895787034616449,0.00294637703310466,0.40140616523988804,5.6666301743584115e-06,3.9185783727811916e-14,0.5866839207506293
2021-02-21,2020-01-01,417.0,0.011916681826456913,0.00472229528658068,0.46922415592917777,8.572566477479586e-06,6.954844522827609e-14,0.5141282943912375
2021-02-28,2020-01-01,424.0,0.015993961164352092,0.007665147219113876,0.5328487813228333,1.321787632380083e-05,1.2580913582391075e-13,0.443478892417251
2021-03-07,2020-01-01,431.0,0.0215882664061958,0.01254824253388386,0.5917277515865906,2.074405757613124e-05,2.316433024917401e-13,0.37411499541552184
2021-03-14,2020-01-01,438.0,0.02905115310733312,0.020504025603527935,0.6444378210189844,3.292802750025787e-05,4.313897394898701e-13,0.305974072242223
2021-03-21,2020-01-01,445.0,0.038502248212657963,0.03294598157235648,0.6878531721746316,5.238375560924891e-05,8.051609451489734e-13,0.24064621428393937
2021-03-28,2020-01-01,452.0,0.04961398183773343,0.051173718813879346,0.7180102589932456,8.276759921976651e-05,1.4925693080315449e-12,0.18111927275442927
2021-04-04,2020-01-01,459.0,0.06151136093841288,0.07555441737247323,0.7323379260667084,0.000129111713368308,2.7317275869879667e-12,0.1304671839063054
2021-04-11,2020-01-01,466.0,0.07294923316162184,0.10449565570466579,0.7318803582600404,0.0001986831917163535,4.932252459817005e-12,0.09047606967702337
2021-04-18,2020-01-01,473.0,0.08276098414469464,0.13392338280958885,0.7219360927192405,0.0003030950751347334,8.828737166433148e-12,0.061076445242512545
2021-04-25,2020-01-01,480.0,0.09028965628110311,0.1581181494119022,0.7104215548605871,0.0004625412603101542,1.5810359309498197e-11,0.04070809817028718
2021-05-02,2020-01-01,487.0,0.09544175776737907,0.1719161569901811,0.7047785801181108,0.0007128124186197132,2.8595268495116977e-11,0.027150692677114105
2021-05-09,2020-01-01,494.0,0.09836135694712397,0.17293863640773746,0.7093088841067131,0.001115499282417599,5.2529500174426265e-11,0.018275623203478506
2021-05-16,2020-01-01,501.0,0.09911528973446225,0.16229219193229288,0.7243817234078752,0.0017722061496900283,9.799396302484411e-11,0.012438588677685563
2021-05-23,2020-01-01,508.0,0.09767759286268808,0.1435123875760421,0.7474319800587085,0.0028448265476538268,1.848007241793527e-10,0.008533212770106689
2021-05-30,2020-01-01,515.0,0.09410725566042388,0.12081077104906962,0.7746257064684985,0.0045853205446999236,3.5019455326486803e-10,0.005870945927113472
