date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,2.5113378306575813e-10,5.975056994954559e-08,1.6677326561858898e-11,0.0,4.071703520604918e-20,0.999999939981619
2020-01-12,2020-01-01,11.0,3.6664497049696654e-10,7.757563000816756e-08,2.4213520725480794e-11,0.0,6.229719192889645e-20,0.9999999220335115
2020-01-19,2020-01-01,18.0,5.352839907231486e-10,1.0071833997919754e-07,3.515499114090652e-11,0.0,9.531489964602651e-20,0.999999898711221
2020-01-26,2020-01-01,25.0,7.814853034725195e-10,1.307650834692685e-07,5.1040951135406996e-11,0.0,1.4583209641758335e-19,0.9999998684023903
2020-02-02,2020-01-01,32.0,1.1409192477659587e-09,1.6977549933311784e-07,7.410539168003852e-11,0.0,2.2312356657666507e-19,0.999999829009476
2020-02-09,2020-01-01,39.0,1.6656585047040373e-09,2.2042366429970198e-07,1.0759216271931417e-10,0.0,3.4137975935633266e-19,0.999999777803085
2020-02-16,2020-01-01,46.0,2.4317201015868682e-09,2.861813936846463e-07,1.562108307849e-10,0.0,5.223121066984117e-19,0.9999997112306754
2020-02-23,2020-01-01,53.0,3.550071231073351e-09,3.7155622238191586e-07,2.2679970421134575e-10,0.0,7.99139167557218e-19,0.9999996246669066
2020-03-01,2020-01-01,60.0,5.182695693264275e-09,4.824003811277577e-07,3.2928595396302786e-10,0.0,1.2226854408539586e-18,0.9999995120876373
2020-03-08,2020-01-01,67.0,7.566039406775378e-09,6.263119436703017e-07,4.780840502991768e-10,0.0,1.87071256756111e-18,0.9999993656439329
2020-03-15,2020-01-01,74.0,1.1045229134218325e-08,8.131556403874458e-07,6.941208087633092e-10,0.0,2.8621960970392334e-18,0.9999991751050096
2020-03-22,2020-01-01,81.0,1.612400264814576e-08,1.0557390335518408e-06,1.007780587695846e-09,0.0,4.37916897930621e-18,0.9999989271291831
2020-03-29,2020-01-01,88.0,2.353756552205285e-08,1.3706903978974874e-06,1.4631771992414082e-09,0.0,6.700142165201196e-18,0.9999986043088593
2020-04-05,2020-01-01,95.0,3.435888550449839e-08,1.779598467448662e-06,2.1243584899023674e-09,2.220446073277534e-16,1.0251238203430866e-17,0.9999981839182883
2020-04-12,2020-01-01,102.0,5.0153750795088936e-08,2.310492152937166e-06,3.084314885843688e-09,2.2204459486354818e-16,1.5684425746441033e-17,0.9999976362697811
2020-04-19,2020-01-01,109.0,7.320693226938781e-08,2.9997616256518864e-06,4.47805687460652e-09,4.4408914977516714e-16,2.3997218461968466e-17,0.9999969225533848
2020-04-26,2020-01-01,116.0,1.0685199161544439e-07,3.894652381980298e-06,6.50160324894247e-09,6.661336320757534e-16,3.671581446382311e-17,0.9999959919940223
2020-05-03,2020-01-01,123.0,1.5595213956175706e-07,5.0565031533494965e-06,9.439549795178125e-09,1.3322669852315133e-15,5.617529960906234e-17,0.9999947781051558
2020-05-10,2020-01-01,130.0,2.276011388719639e-07,6.564949421481589e-06,1.3705095512256381e-08,1.9983998592010787e-15,8.594835811248808e-17,0.999993193744342
2020-05-17,2020-01-01,137.0,3.3214465853106776e-07,8.523380388063655e-06,1.9898154116969854e-08,3.3306649285055277e-15,1.3150119831770329e-16,0.9999911245767957
2020-05-24,2020-01-01,144.0,4.846680554859132e-07,1.106602294525873e-05,2.8889726021478834e-08,5.3290604155148885e-15,2.011971151572391e-16,0.9999884204192676
2020-05-31,2020-01-01,151.0,7.071627112598787e-07,1.436713739628075e-05,4.194439505829244e-08,8.659715110031526e-15,3.078319309914121e-16,0.9999848837554883
2020-06-07,2020-01-01,158.0,1.0316788568965496e-06,1.8652953836138386e-05,6.089817411852142e-08,1.3988752054477614e-14,4.709831974742033e-16,0.9999802544691184
2020-06-14,2020-01-01,165.0,1.5049114708252094e-06,2.421716500896e-05,8.841671352709494e-08,2.2870456639758278e-14,7.206044234139742e-16,0.9999741895067832
