date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,2.099107641901348e-10,4.2538796755452786e-08,1.4135138979971834e-11,0.0,5.76419851280435e-20,0.9999999572371574
2020-01-12,2020-01-01,11.0,3.0580801604403304e-10,5.495509698958929e-08,2.0487392284482026e-11,0.0,8.882253241036213e-20,0.9999999447186076
2020-01-19,2020-01-01,18.0,4.4551325252191114e-10,7.099548939288185e-08,2.9694474127910254e-11,0.0,1.368697193121138e-19,0.9999999285293029
2020-01-26,2020-01-01,25.0,6.49037680157198e-10,9.171778029928495e-08,4.303913708232821e-11,0.0,2.1090729729550465e-19,0.9999999075901429
2020-02-02,2020-01-01,32.0,9.455313162556621e-10,1.1848853132939666e-07,6.238056226463547e-11,0.0,3.2499437300426146e-19,0.9999998805035568
2020-02-09,2020-01-01,39.0,1.3774579729638685e-09,1.5307317763292757e-07,9.041415215725438e-11,0.0,5.007951148438659e-19,0.9999998454589503
2020-02-16,2020-01-01,46.0,2.0066721334791653e-09,1.977524536414989e-07,1.3104589897744376e-10,0.0,7.716925983087274e-19,0.9999998001098283
2020-02-23,2020-01-01,53.0,2.9232730348086218e-09,2.554727988966435e-07,1.8993728428484515e-10,0.0,1.1891279766561093e-18,0.9999997414139908
2020-03-01,2020-01-01,60.0,4.258496124660764e-09,3.3004066514924153e-07,2.7529420741599284e-10,0.0,1.832368736277082e-18,0.9999996654255445
2020-03-08,2020-01-01,67.0,6.203487902439747e-09,4.263735397718017e-07,3.990103004317142e-10,0.0,2.823560954885471e-18,0.999999567023962
2020-03-15,2020-01-01,74.0,9.036643153578304e-09,5.50824236023449e-07,5.783238383482643e-10,0.0,4.350923877232813e-18,0.999999439560797
2020-03-22,2020-01-01,81.0,1.3163406133987957e-08,7.115998404942709e-07,8.382200643460245e-10,2.220449325182156e-16,6.704491298412272e-18,0.9999992743985331
2020-03-29,2020-01-01,88.0,1.9174213298148002e-08,9.193029426754755e-07,1.2149128944544604e-09,2.220450212483414e-16,1.0331186813229056e-17,0.9999990603079308
2020-04-05,2020-01-01,95.0,2.792883222831585e-08,1.1876308419936514e-06,1.7608898541803287e-09,4.44090267732014e-16,1.5919691398129317e-17,0.9999987826794355
2020-04-12,2020-01-01,102.0,4.067910511719408e-08,1.5342788395903217e-06,2.552227268790434e-09,6.661358302248211e-16,2.453121924217727e-17,0.9999984224898274
2020-04-19,2020-01-01,109.0,5.924754588285643e-08,1.9821071904188693e-06,3.6991893989170574e-09,1.1102272895920145e-15,3.7801035601793546e-17,0.9999979549460731
2020-04-26,2020-01-01,116.0,8.628714999751844e-08,2.5606486667455332e-06,5.3615937755174175e-09,1.7763655003226174e-15,5.82489842929057e-17,0.9999973477025876
2020-05-03,2020-01-01,123.0,1.256592433418201e-07,3.308056159518356e-06,7.7710793307018e-09,2.886597718991743e-15,8.975799346834094e-17,0.9999965585135149
2020-05-10,2020-01-01,130.0,1.8298282193584896e-07,4.273618755965629e-06,1.1263385193680385e-08,4.8850196233907765e-15,1.3831142797704188e-16,0.9999955321350318
2020-05-17,2020-01-01,137.0,2.6643291242582407e-07,5.521012222793626e-06,1.6325132539542512e-08,7.993685236138212e-15,2.1312931324088219e-16,0.9999941962297241
2020-05-24,2020-01-01,144.0,3.87900319910882e-07,7.132498259915394e-06,2.3661634229194228e-08,1.3322844027083469e-14,3.2841920537889296e-16,0.9999924559397723
2020-05-31,2020-01-01,151.0,5.646754531914276e-07,9.214349453222649e-06,3.4295177717718866e-08,2.176071802595119e-14,5.060742128249445e-16,0.9999901866798936
2020-06-07,2020-01-01,158.0,8.21891531170431e-07,1.1903857683265009e-05,4.9707481048989455e-08,3.5749901801448637e-14,7.798305583991784e-16,0.9999872245432679
2020-06-14,2020-01-01,165.0,1.1960670174301055e-06,1.5378388155647585e-05,7.204617430953926e-08,5.884331851865042e-14,1.2016742781360906e-15,0.9999833534985926
2020-06-21,2020-01-01,172.0,1.7402373752540466e-06,1.9867076090530196e-05,1.0442408630896188e-07,9.681455900951524e-14,1.8517138461981535e-15,0.9999782882623492
2020-06-28,2020-01-01,179.0,2.531381536877416e-06,2.5665937305350738e-05,1.5135304923061005e-07,1.5899037833082941e-13,2.853393856877687e-15,0.9999716513279466
2020-07-05,2020-01-01,186.0,3.6811561653090918e-06,3.315738890719342e-05,2.1937269718326603e-07,2.6158188621155145e-13,4.396939477823507e-15,0.9999629420819643
2020-07-12,2020-01-01,193.0,5.351388801186312e-06,4.2835466819092577e-05,3.1796191030390834e-07,4.301279748108712e-13,6.7754850200236825e-15,0.9999514951820325
2020-07-19,2020-01-01,200.0,7.776401942003543e-06,5.533840188804616e-05,4.6085998345438506e-07,7.074910184302097e-13,1.0440749835723572e-14,0.9999364243354686
2020-07-26,2020-01-01,207.0,1.1295115800243422e-05,7.149070031598735e-05,6.679817356456685e-07,1.163408847865086e-12,1.608883894379747e-14,0.9999165462009686
2020-08-02,2020-01-01,214.0,1.6397104870948472e-05,9.235749838060095e-05,9.681936292873963e-07,1.913376977015995e-12,2.4792470418760792e-14,0.999890277201181
2020-08-09,2020-01-01,221.0,2.378849093455954e-05,0.00011931476599332465,1.4033380871434552e-06,3.146642912547226e-12,3.8204755141396205e-14,0.9998554934018001
2020-08-16,2020-01-01,228.0,3.4485909262965816e-05,0.00015413996947159553,2.0340673469770644e-06,5.174867530519893e-12,5.88732548259955e-14,0.9998093400486847
2020-08-23,2020-01-01,235.0,4.9949995012455715e-05,0.00019912913546251768,2.9483006873196705e-06,8.510573231790843e-12,9.072400742125356e-14,0.9997479725602364
2020-08-30,2020-01-01,242.0,7.227415574099411e-05,0.00025724796585209145,4.273484864394407e-06,1.3996504144410062e-11,1.3980752052294052e-13,0.9996662043794062
2020-09-06,2020-01-01,249.0,0.0001044501097185591,0.0003323268372950163,6.1943680926943004e-06,2.3019263481902073e-11,2.1544853381483999e-13,0.9995570286616591
2020-09-13,2020-01-01,256.0,0.0001507390690429509,0.0004293122989309089,8.97876650092652e-06,3.785884836489411e-11,3.3201809729199833e-13,0.9994109698273344
2020-09-20,2020-01-01,263.0,0.00021718676575287172,0.0005545911985638657,1.3014915013424546e-05,6.226575358690892e-11,5.11664756423836e-13,0.9992152070578925
2020-09-27,2020-01-01,270.0,0.0003123318205717008,0.0007164079769737903,1.88656049978626e-05,1.0240851104769561e-10,7.885237523940774e-13,0.9989523944942597
2020-10-04,2020-01-01,277.0,0.00044816992892561644,0.0009254011291079256,2.7346638199703424e-05,1.684335093066101e-10,1.2152034803155926e-12,0.9985990821341181
2020-10-11,2020-01-01,284.0,0.0006414499803526626,0.0011952914671214104,3.964048337054575e-05,2.770282777017076e-10,1.872779609898863e-12,0.9981236177902544
2020-10-18,2020-01-01,291.0,0.0009153903126407664,0.0015437626728568104,5.7460851808100525e-05,4.556383386751029e-10,2.886189608386653e-12,0.9974833857041698
