date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,6.321364859686583e-11,3.605133456759866e-05,2.2203660629352345e-16,0.0,9.826855358165161e-28,0.9999639486022186
2020-01-12,2020-01-01,11.0,9.517624503917419e-11,4.1985415455957e-05,6.661058695756895e-16,0.0,1.7700162785136757e-27,0.999958014489367
2020-01-19,2020-01-01,18.0,1.4329965950151265e-10,4.8895968229809315e-05,1.1101687845242714e-15,0.0,3.1881557800214627e-27,0.9999511038884693
2020-01-26,2020-01-01,25.0,2.157552382457239e-10,5.69435796563413e-05,1.7762557749228906e-15,0.0,5.742504100349926e-27,0.9999430562045867
2020-02-02,2020-01-01,32.0,3.248454032972099e-10,6.631521416682192e-05,3.1084185068305068e-15,0.0,1.0343380947288749e-26,0.9999336844609847
2020-02-09,2020-01-01,39.0,4.890923510475404e-10,7.722853590227664e-05,5.550686829265477e-15,0.0,1.8630437682512223e-26,0.9999227709749998
2020-02-16,2020-01-01,46.0,7.363835484398506e-10,8.993693533101361e-05,9.547060177345048e-15,0.0,3.355697602440905e-26,0.9999100623282758
2020-02-23,2020-01-01,53.0,1.108704926219784e-09,0.00010473537407953795,1.687362446021925e-14,0.0,6.04423959863769e-26,0.9998952635171987
2020-03-01,2020-01-01,60.0,1.6692683130073413e-09,0.00012196717953242706,2.975035235280593e-14,0.0,1.0886780630403705e-25,0.9998780311511696
2020-03-08,2020-01-01,67.0,2.5132431367790536e-09,0.00014203194134944683,5.217308043440534e-14,0.0,1.960902703848623e-25,0.9998579655453553
2020-03-15,2020-01-01,74.0,3.783907903977399e-09,0.00016539468569197786,9.168927589251888e-14,0.0,3.531922710318627e-25,0.9998346015303086
2020-03-22,2020-01-01,81.0,5.696969945263895e-09,0.000192596529987675,1.6095138236254487e-13,0.0,6.3615753588764e-25,0.9998073977728814
2020-03-29,2020-01-01,88.0,8.577171256591186e-09,0.00022426705193795022,2.828214947743929e-13,0.0,1.1458195519861802e-24,0.9997757243706079
2020-04-05,2020-01-01,95.0,1.2913393760566026e-08,0.00026113864157154037,4.970282935413509e-13,0.0,2.0637901405409703e-24,0.9997388484445378
2020-04-12,2020-01-01,102.0,1.944160594815969e-08,0.00030406314491064715,8.737023960015397e-13,0.0,3.7171682906512646e-24,0.9996959174126097
2020-04-19,2020-01-01,109.0,2.9269709314644596e-08,0.0003540311526185863,1.5353400946204711e-12,2.2196618398445482e-16,6.695081595124645e-24,0.9996459395761366
2020-04-26,2020-01-01,116.0,4.4065443386845225e-08,0.00041219433718406686,2.6982866044340607e-12,2.2195332766587714e-16,1.2058575054193302e-23,0.999587761594674
2020-05-03,2020-01-01,123.0,6.633917338631426e-08,0.0004798912980018001,4.7419352796883656e-12,4.4387674620316274e-16,2.171860866390652e-23,0.9995200423580823
2020-05-10,2020-01-01,130.0,9.986943607184727e-08,0.0005586774351871895,8.333576673900781e-12,6.657629426316182e-16,3.911679255557378e-23,0.9994412226870425
2020-05-17,2020-01-01,137.0,1.5034324094655062e-07,0.0006503594398813971,1.4645006202416995e-11,1.1095037881766996e-15,7.045128686636442e-23,0.9993494902022314
2020-05-24,2020-01-01,144.0,2.2631937951339824e-07,0.0007570350606009378,2.5735985726423363e-11,1.775017982372842e-15,1.2688438738731476e-22,0.9992427385942819
2020-05-31,2020-01-01,151.0,3.406774595433764e-07,0.0008811388806217057,4.5225659976181706e-11,2.884049013231723e-15,2.285177678183862e-22,0.9991185203966904
2020-06-07,2020-01-01,158.0,5.127971622568381e-07,0.001025494918485594,7.94734600120255e-11,4.87999988909474e-15,4.115504602752742e-22,0.9989739922048737
2020-06-14,2020-01-01,165.0,7.718349529851117e-07,0.0011933769393528615,1.3965258049407578e-10,7.984126847011204e-15,7.411671452680327e-22,0.9988058510860336
2020-06-21,2020-01-01,172.0,1.1616495319895016e-06,0.0013885774343507461,2.4539376763149e-10,1.3526047547145597e-14,1.3347427746042873e-21,0.99861026067071
2020-06-28,2020-01-01,179.0,1.7482031119244977e-06,0.001615486281521488,4.3118646629901923e-10,2.239056759468804e-14,2.40361831579661e-21,0.9983827650841578
2020-07-05,2020-01-01,186.0,2.6306784358620736e-06,0.001879180135693336,7.576189851166266e-10,3.745566127699964e-14,4.328304553529311e-21,0.9981181884282144
2020-07-12,2020-01-01,193.0,3.958168622204018e-06,0.0021855235920943614,1.3311242472493907e-09,6.270268899520129e-14,7.7938501107879e-21,0.9978105169080964
2020-07-19,2020-01-01,200.0,5.954718144281586e-06,0.0025412831110481764,2.338650993042556e-09,1.0476324650809801e-13,1.4033480587682126e-20,0.9974527598320517
2020-07-26,2020-01-01,207.0,8.956865662223785e-06,0.002954254553049606,4.108546020770217e-09,1.749036383558618e-13,2.5267054368800714e-20,0.9970367844725673
