date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,2.3582395052675263e-10,7.529851077036743e-08,1.2045920502598921e-11,0.0,3.997069941261973e-20,0.9999999244536193
2020-01-12,2020-01-01,11.0,3.440166928902829e-10,9.80478973779175e-08,1.7417846176064062e-11,0.0,6.113176744205057e-20,0.9999999015906681
2020-01-19,2020-01-01,18.0,5.018427232972825e-10,1.276703867479319e-07,2.5185855614019058e-11,0.0,9.349581212265739e-20,0.9999998718025848
2020-01-26,2020-01-01,25.0,7.320691108260205e-10,1.6624249723535487e-07,3.6417983705822794e-11,0.0,1.4299385221159608e-19,0.9999998329890156
2020-02-02,2020-01-01,32.0,1.0679038477656919e-09,2.16468107590078e-07,5.265921741609037e-11,0.0,2.1869687427141514e-19,0.9999997824113294
2020-02-09,2020-01-01,39.0,1.5577825978180394e-09,2.81867998204716e-07,7.614354858455503e-11,0.0,3.3447817759492423e-19,0.9999997164980756
2020-02-16,2020-01-01,46.0,2.2723499038614767e-09,3.6702665090229517e-07,1.1010128401367065e-10,0.0,5.115557890218324e-19,0.9999996305908979
2020-02-23,2020-01-01,53.0,3.3146378419606202e-09,4.779136155115442e-07,1.59202913252133e-10,0.0,7.823808697304509e-19,0.9999995186125438
2020-03-01,2020-01-01,60.0,4.83490578692702e-09,6.223019643758403e-07,2.3020259493362565e-10,0.0,1.1965847022498141e-18,0.9999993726329273
2020-03-08,2020-01-01,67.0,7.052276707462469e-09,8.103131675354153e-07,3.328658609880122e-10,0.0,1.830074100930628e-18,0.9999991823016899
2020-03-15,2020-01-01,74.0,1.0286273662688567e-08,1.055126580864646e-06,4.813138778521363e-10,2.2204470745758354e-16,2.7989420686793083e-18,0.9999989341058314
2020-03-22,2020-01-01,81.0,1.5002783015132385e-08,1.373903276158423e-06,6.959650098808032e-10,2.220447295483365e-16,4.2807429641587716e-18,0.9999986103979756
2020-03-29,2020-01-01,88.0,2.1881032195257356e-08,1.788988961272422e-06,1.0063441367327647e-09,2.2204475578420627e-16,6.547031063035397e-18,0.9999981881236621
2020-04-05,2020-01-01,95.0,3.191116423190109e-08,2.329480301977517e-06,1.455142753949766e-09,4.440895733725779e-16,1.0013125525171677e-17,0.9999976371533905
2020-04-12,2020-01-01,102.0,4.653635900396274e-08,3.033264409042291e-06,2.1040920771202514e-09,8.88179290866436e-16,1.531422168813948e-17,0.9999969180951389
2020-04-19,2020-01-01,109.0,6.785976442455939e-08,3.949674417355698e-06,3.0424527339724186e-09,1.3322691851639275e-15,2.342179682828619e-17,0.9999959794233642
2020-04-26,2020-01-01,116.0,9.894569402153669e-08,5.142947225617837e-06,4.399293668256433e-09,2.220449111632986e-15,3.5821642875826785e-17,0.9999947537077845
2020-05-03,2020-01-01,123.0,1.442578401890813e-07,6.696725651418216e-06,6.361244469977604e-09,3.774764374347242e-15,5.4786152275040543e-17,0.9999931526552601
2020-05-10,2020-01-01,130.0,2.1029650715354008e-07,8.719920370085731e-06,9.198165289054134e-09,6.21726053474649e-15,8.37907558787583e-17,0.9999910605849511
2020-05-17,2020-01-01,137.0,3.0652469944186376e-07,1.1354342172131283e-05,1.3300266710767222e-08,1.0436118593805739e-14,1.2815082873128698e-16,0.9999883258328511
2020-05-24,2020-01-01,144.0,4.4671303045402325e-07,1.4784638905990279e-05,1.9231779884578045e-08,1.709747509063405e-14,1.9599578171215692e-16,0.9999847494162664
2020-05-31,2020-01-01,151.0,6.508912080688751e-07,1.9251232577718744e-05,2.780856578429802e-08,2.8199737330676212e-14,2.9975884771193623e-16,0.9999800700676199
2020-06-07,2020-01-01,158.0,9.481768171036511e-07,2.506716162666917e-05,4.021033208107264e-08,4.6629491938052434e-14,4.584555725340206e-16,0.999973944451177
2020-06-14,2020-01-01,165.0,1.3808708865817753e-06,3.26400058436084e-05,5.814289510164972e-08,7.704967938648463e-14,7.011685479758804e-16,0.9999659209802969
2020-06-21,2020-01-01,172.0,2.0103791236725463e-06,4.2500425487776403e-05,8.407280095651404e-08,1.2723184662479337e-13,1.0723769559143942e-15,0.9999554051224593
2020-06-28,2020-01-01,179.0,2.9257582390268673e-06,5.533930604684691e-05,1.215665733350059e-07,2.1027654616328004e-13,1.6401075168346213e-15,0.9999416133689288
2020-07-05,2020-01-01,186.0,4.256026584404577e-06,7.205609693595201e-05,1.7578123695920945e-07,3.470556917699281e-13,2.5084003628315285e-15,0.9999235120948933
2020-07-12,2020-01-01,193.0,6.1878552777951665e-06,9.382170620944416e-05,2.541735625539759e-07,5.730955871564297e-13,3.8363738330913634e-15,0.9998997362643731
2020-07-19,2020-01-01,200.0,8.99092039353469e-06,0.0001221603150891879,3.6752553492696523e-07,9.461255228311962e-13,5.867380902199998e-15,0.9998684812380303
2020-07-26,2020-01-01,207.0,1.3054113734772306e-05,0.00015905577055818783,5.314269855101539e-07,1.5622847163662846e-12,8.97359801630072e-15,0.9998273586871502
2020-08-02,2020-01-01,214.0,1.893706095108506e-05,0.0002070898827586341,7.684190946163233e-07,2.5796533230756343e-12,1.3724212361599912e-14,0.9997732046346024
2020-08-09,2020-01-01,221.0,2.7443079564851257e-05,0.0002696220973850685,1.1110931336845413e-06,4.259538775906532e-12,2.0989691964468628e-14,0.9997018237256358
2020-08-16,2020-01-01,228.0,3.972193647890385e-05,0.00035102275441386443,1.6065697205360692e-06,7.033055527458506e-12,3.21012220228014e-14,0.9996076487323216
2020-08-23,2020-01-01,235.0,5.7413646428672026e-05,0.000456975628583118,2.322972771094218e-06,1.161273300145243e-11,4.909447154972687e-14,0.9994832877405554
2020-08-30,2020-01-01,242.0,8.284817866179382e-05,0.000594869838183487,3.3587847083851234e-06,1.9173735346698712e-11,7.508224661255363e-14,0.9993189231791975
2020-09-06,2020-01-01,249.0,0.00011932033329463281,0.0007743066786816598,4.8563618369284665e-06,3.165716890579775e-11,1.1482407396124784e-13,0.9991015165944147
2020-09-13,2020-01-01,256.0,0.0001714641021850944,0.0010077536396457588,7.0214530837822855e-06,5.226707606938435e-11,1.7559656851078917e-13,0.9988137607526426
2020-09-20,2020-01-01,263.0,0.0002457561956239569,0.001311385879518845,1.0151375334963494e-05,8.629066198831458e-11,2.685229713229664e-13,0.998432706462963
2020-09-27,2020-01-01,270.0,0.0003511833674160369,0.0017061646772658433,1.4675658340568559e-05,1.424542047568316e-10,4.1060316276654754e-13,0.9979279761541127
2020-10-04,2020-01-01,277.0,0.0005001114073251832,0.0022192124284922798,2.12146267949015e-05,2.3515422213583767e-10,6.278112745422515e-13,0.9972594613016057
2020-10-11,2020-01-01,284.0,0.0007093930888097433,0.0028855535563089,3.0663737139721226e-05,3.8813557451756645e-10,9.598184278175766e-13,0.9963743892286462
2020-10-18,2020-01-01,291.0,0.00100174478238331,0.003750298123672852,4.431480415676336e-05,6.405454650417878e-10,1.4671852616462529e-12,0.9952036416477745
2020-10-25,2020-01-01,298.0,0.0014074022790321757,0.0048713460161817065,6.402989976699883e-05,1.0568890503027133e-09,2.242300003471441e-12,0.9936572207458878
2020-11-01,2020-01-01,305.0,0.0019660291318507658,0.006322677511238362,9.249015271224377e-05,1.743377590779326e-09,3.425981416692265e-12,0.9916188014573951
2020-11-08,2020-01-01,312.0,0.0027287863456370793,0.008198259813835877,0.0001335505086796654,2.874725525695037e-09,5.232620170880796e-12,0.9889394004518892
2020-11-15,2020-01-01,319.0,0.003760367270073349,0.010616521852256198,0.00019274342482461808,4.737981320982586e-09,7.988135347930311e-12,0.9854303627068765
2020-11-22,2020-01-01,326.0,0.005140636614732895,0.013725207482242412,0.00027799026196653905,7.804010728247492e-09,1.2187067063195014e-11,0.9808561578248604
2020-11-29,2020-01-01,333.0,0.006965259741142667,0.01770618049772593,0.0004005996679462248,1.2843699244275707e-08,1.8578076351363198e-11,0.9749279472309078
2020-12-06,2020-01-01,340.0,0.009344332527152983,0.02277939441047946,0.000576658531625733,2.1116102939714457e-08,2.829134902306609e-11,0.9672995933863475
2020-12-13,2020-01-01,347.0,0.012397493532362167,0.029204745768041183,0.0008289547286246938,3.467180100464308e-08,4.302744483455828e-11,0.9575687712561436
2020-12-20,2020-01-01,354.0,0.016243339301426202,0.037279948686167554,0.0011896154876596756,5.683990691600286e-08,6.533588681789076e-11,0.9452870396195037
2020-12-27,2020-01-01,361.0,0.020980348344473175,0.04733206425996347,0.001703709972290643,9.300723212775831e-08,9.902490521768403e-11,0.9299837843170157
2021-01-03,2020-01-01,368.0,0.02665648703202183,0.05970023173578518,0.00243417142937254,1.5186306811319073e-07,1.4976460243828606e-10,0.9112089577899877
2021-01-10,2020-01-01,375.0,0.03322637736115459,0.07470796383846451,0.003468587324672715,2.47392260798433e-07,2.2598126189196672e-10,0.8885968238574661
2021-01-17,2020-01-01,382.0,0.04050015725571916,0.0926254141264637,0.004928755563097208,4.0208996814096355e-07,3.402035946826496e-10,0.8619452706245483
2021-01-24,2020-01-01,389.0,0.04809842424203983,0.11362475217910586,0.006984476996551852,6.522128936614396e-07,5.11133598617232e-10,0.8312916938582753
2021-01-31,2020-01-01,396.0,0.05544095882617072,0.13773304473361325,0.009873802796138963,1.0564906767532416e-06,7.66902560009403e-10,0.7969511363864976
2021-02-07,2020-01-01,403.0,0.0618033885290222,0.16478399253070472,0.013932535301346215,1.7107718662593865e-06,1.1502605355145513e-09,0.7594783717168001
2021-02-14,2020-01-01,410.0,0.06645845967494225,0.19436327210060556,0.019635430853290843,2.7728131924798085e-06,1.726849748519064e-09,0.7195400628311192
2021-02-21,2020-01-01,417.0,0.06886930842506249,0.2257408733972767,0.027649255111685922,4.504200721411486e-06,2.5982555067172367e-09,0.677736056266998
2021-02-28,2020-01-01,424.0,0.06884845730774827,0.25779833268564045,0.03889246615834297,7.340835339401147e-06,3.922296129038016e-09,0.6344533990906328
2021-03-07,2020-01-01,431.0,0.06659413999693663,0.28898358457575296,0.05458579981408113,1.2010467937885512e-05,5.9441065326550336e-09,0.5898244592011849
2021-03-14,2020-01-01,438.0,0.06258640589728533,0.31733791573553427,0.07625855175177228,1.9726406804371284e-05,9.042906169035533e-09,0.5437973911656977
2021-03-21,2020-01-01,445.0,0.05741236221723305,0.3406291649364053,0.10564583389146262,3.250141259393677e-05,1.3800611837165237e-08,0.4962801237416931
2021-03-28,2020-01-01,452.0,0.05161656289880374,0.3566138799628892,0.14438994886319878,5.364697080485159e-05,2.1099968153071205e-08,0.44732594020433525
2021-04-04,2020-01-01,459.0,0.045629844372846555,0.36344276067640346,0.19349750255198,8.856119703055067e-05,3.2264718060468737e-08,0.3973412989370214
2021-04-11,2020-01-01,466.0,0.03976878791116497,0.36016528397212977,0.25266802098434576,0.00014599626640226027,4.9270391781919446e-08,0.3472518615955653
2021-04-18,2020-01-01,473.0,0.034263714482770165,0.3471452915863673,0.3198578194262234,0.00024019302785875668,7.509040683542117e-08,0.2984929063863736
2021-04-25,2020-01-01,480.0,0.02927702675255917,0.3260940904493896,0.3915092447663653,0.0003946295026664408,1.1429475389788961e-07,0.2527248942342655
2021-05-02,2020-01-01,487.0,0.024902429333241858,0.2995846559549344,0.4634942383492226,0.0006486512843352792,1.7406642279218112e-07,0.21136985101184314
2021-05-09,2020-01-01,494.0,0.02116128457613718,0.27028711266276745,0.5322431029934023,0.001068942032274926,2.658363918316015e-07,0.17523929189902646
2021-05-16,2020-01-01,501.0,0.018013010693768945,0.24036166634048567,0.5954005045414638,0.0017688191525796506,4.0780075169120404e-07,0.14445559147095022
2021-05-23,2020-01-01,508.0,0.015379190460538148,0.2112468499378584,0.6518015093558002,0.002940005158023492,6.287246905822844e-07,0.11863181636308912
2021-05-30,2020-01-01,515.0,0.013169438087551973,0.18376210324371467,0.7010301692010725,0.004903968800604145,9.736633979662247e-07,0.09713334700365883
2021-06-06,2020-01-01,522.0,0.011299391332469244,0.15831747992505218,0.7429074851922044,0.008192714845047255,1.5125033950349906e-06,0.07928141620183192
2021-06-13,2020-01-01,529.0,0.009698818732123053,0.13508832521683264,0.7770811007186798,0.013670083616456007,2.3524788712383407e-06,0.06445931923703736
2021-06-20,2020-01-01,536.0,0.008312640174713132,0.11411693613353728,0.8027234447410252,0.02269824027952954,3.655864060607793e-06,0.05214508280713418
2021-06-27,2020-01-01,543.0,0.007098616414741701,0.09536161494920246,0.818300991533759,0.037325330239098196,5.66347668419909e-06,0.041907783386514505
