date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,6.26588211898799e-11,8.564406596682773e-05,6.660767773350931e-16,0.0,1.5691649653277412e-27,0.9999143558713737
2020-01-12,2020-01-01,11.0,9.432925116404773e-11,0.00010090368054364492,1.1101110231267867e-15,0.0,2.8535821367510752e-27,0.9998990962251261
2020-01-19,2020-01-01,18.0,1.4200695684930558e-10,0.00011888144773338196,1.998163919856846e-15,0.0,5.1893262054788305e-27,0.9998811184102575
2020-01-26,2020-01-01,25.0,2.1378208924953753e-10,0.0001400612684321704,3.5522161773253066e-15,0.0,9.436917858381214e-27,0.9998599385177822
2020-02-02,2020-01-01,32.0,3.2183341263296935e-10,0.00016501308501374443,5.994215227247336e-15,0.0,1.7161203432186153e-26,0.999834986593147
2020-02-09,2020-01-01,39.0,4.844945539312976e-10,0.00019440813991309253,1.087807081352102e-14,0.0,3.1207815813371786e-26,0.9998055913755814
2020-02-16,2020-01-01,46.0,7.293632363685727e-10,0.00022903692471460435,1.909146309815426e-14,0.0,5.675142031317973e-26,0.999770962345903
2020-02-23,2020-01-01,53.0,1.097983394502984e-09,0.0002698302882014777,3.374167440744743e-14,0.0,1.0320183460182333e-25,0.9997301686137814
2020-03-01,2020-01-01,60.0,1.6528904014987427e-09,0.0003178842510969502,5.993298839862167e-14,0.0,1.8767003964846524e-25,0.9996821140959526
2020-03-08,2020-01-01,67.0,2.488215899343293e-09,0.00037448916700743516,1.0609757961376322e-13,0.0,3.412705073115651e-25,0.9996255083446706
2020-03-15,2020-01-01,74.0,3.745647943022621e-09,0.0004411639749829719,1.879888213214218e-13,0.0,6.205805987723847e-25,0.9995588322791811
2020-03-22,2020-01-01,81.0,5.638450716685314e-09,0.0005196964108305673,3.326719072962659e-13,0.0,1.1284763874880042e-24,0.9994802979503861
2020-03-29,2020-01-01,88.0,8.487610617891584e-09,0.0006121901834772357,5.891675679327168e-13,0.0,2.052015746263804e-24,0.999387801328323
2020-04-05,2020-01-01,95.0,1.2776226513035292e-08,0.0007211202808072541,1.0430790495653312e-12,2.2188450320470783e-16,3.731313635363241e-24,0.9992788669419229
2020-04-12,2020-01-01,102.0,1.9231344208112725e-08,0.0008493977476675751,1.8467295277675196e-12,2.2185602207682843e-16,6.784758704875996e-24,0.9991505830191412
2020-04-19,2020-01-01,109.0,2.8947075028863695e-08,0.0010004454777164315,3.269663428563354e-12,4.436449699543222e-16,1.2336647418002746e-23,0.9989995255719384
2020-04-26,2020-01-01,116.0,4.356979277141875e-08,0.0011782867800472674,5.78875804070303e-12,8.871319935179545e-16,2.2430979505250082e-23,0.9988216696443704
2020-05-03,2020-01-01,123.0,6.557667588382667e-08,0.0013876487190361967,1.0248439864830574e-11,1.3304190741682746e-15,4.078360404404423e-23,0.9986122856940381
2020-05-10,2020-01-01,130.0,9.86945616855194e-08,0.0016340824772112465,1.814265968642298e-11,2.2168179380045455e-15,7.414925941908851e-23,0.9983658188100821
2020-05-17,2020-01-01,137.0,1.485296637026843e-07,0.0019241032481844248,3.211679291117344e-11,3.767495718258e-15,1.3480594283382536e-22,0.9980757481900314
2020-05-24,2020-01-01,144.0,2.235140555277017e-07,0.0022653524168039043,5.685156704364521e-11,6.646248553528437e-15,2.4506930416362584e-22,0.9977344240122824
2020-05-31,2020-01-01,151.0,3.3632783371256215e-07,0.00266678500647073,1.0062911099821892e-10,1.107262365051213e-14,4.454946875379237e-22,0.9973328785650554
2020-06-07,2020-01-01,158.0,5.060352452339946e-07,0.00313888553884386,1.7810449091163284e-10,1.881454833358257e-14,8.09776683567597e-22,0.9968606082477875
2020-06-14,2020-01-01,165.0,7.612918148396455e-07,0.003693915515053875,3.152026716914069e-10,3.20775313166348e-14,1.471809945278232e-21,0.9963053228778965
2020-06-21,2020-01-01,172.0,1.145156952874851e-06,0.00434619562772545,5.577790670280443e-10,5.438554823617343e-14,2.6748264121168388e-21,0.9956526586574882
2020-06-28,2020-01-01,179.0,1.7223112909323055e-06,0.005112425462674168,9.86925718162641e-10,9.234006157989372e-14,4.860595479724698e-21,0.9948858512390168
2020-07-05,2020-01-01,186.0,2.5898723716626794e-06,0.006012042729197813,1.7460154782328945e-09,1.5670363151441002e-13,8.831301552740318e-21,0.9939853656522585
2020-07-12,2020-01-01,193.0,3.893588509928623e-06,0.007067622808647798,3.088466872254101e-09,2.658925219637333e-13,1.604320817483667e-20,0.9929284805141094
2020-07-19,2020-01-01,200.0,5.85205980257641e-06,0.00830531742163164,5.4620711992719734e-09,4.509686785788386e-13,2.9139173685850593e-20,0.9916888250560436
2020-07-26,2020-01-01,207.0,8.792920031830805e-06,0.009755328212587061,9.657786309687348e-09,7.649521954695544e-13,5.291381479443489e-20,0.9902358692088298
2020-08-02,2020-01-01,214.0,1.3206805389687545e-05,0.011452406693380428,1.7072132077730114e-08,1.2965826924177847e-12,9.606183023288619e-20,0.9885343694278013
2020-08-09,2020-01-01,221.0,1.9827710305461067e-05,0.013436365854932525,3.016959449122599e-08,2.1975850775172008e-12,1.7434286676805592e-19,0.9865437762629699
2020-08-16,2020-01-01,228.0,2.9752376285377564e-05,0.015752580352364993,5.32968400659916e-08,3.723068357588773e-12,3.1630626153779234e-19,0.9842176139707864
2020-08-23,2020-01-01,235.0,4.461721951293217e-05,0.018452440939646913,9.411508119146372e-08,6.3051846789428334e-12,5.736370294006173e-19,0.9815028477194538
2020-08-30,2020-01-01,242.0,6.685971963104648e-05,0.021593714196667356,1.6611720514638016e-07,1.0672617003942775e-11,1.0398344785918007e-18,0.9783392599558239
2020-09-06,2020-01-01,249.0,0.00010010315384064412,0.025240740024718097,2.9304575090337285e-07,1.805590750547964e-11,1.8838949953045464e-18,0.9746588637576344
2020-09-13,2020-01-01,256.0,0.00014972033024687788,0.029464376515328267,5.166363025445217e-07,3.052800510498234e-11,3.4109699511386556e-18,0.9703853864875942
2020-09-20,2020-01-01,263.0,0.00022365506630066747,0.03434157457755893,9.101675448877959e-07,5.157766797266569e-11,6.171434253554938e-18,0.9654338601370177
2020-09-27,2020-01-01,270.0,0.0003336111856977567,0.03995443364252273,1.6021288925261028e-06,8.706957490090927e-11,1.1156658478016096e-17,0.9597103529558174
2020-10-04,2020-01-01,277.0,0.0004967590594527942,0.04638855617249123,2.8174741174482834e-06,1.4684398260136487e-10,2.0149709518062062e-17,0.9531118671470945
