date,start_date,days,Alpha,Gamma,Mu,Delta,Omicron,Otros
2020-01-05,2020-01-01,4.0,2.326496502507532e-10,7.164782440613293e-08,9.585666623190694e-12,0.0,4.043572378949656e-20,0.9999999281099403
2020-01-12,2020-01-01,11.0,3.3933210390005273e-10,9.323700837105442e-08,1.3818725823808271e-11,0.0,6.185627848026517e-20,0.9999999064098408
2020-01-19,2020-01-01,18.0,4.949308668422795e-10,1.213315230680124e-07,1.992117925850519e-11,0.0,9.462422972160006e-20,0.9999998781536249
2020-01-26,2020-01-01,25.0,7.218726820273481e-10,1.57891577741255e-07,2.8718811395547553e-11,0.0,1.447507861341265e-19,0.9999998413578307
2020-02-02,2020-01-01,32.0,1.0528642359221316e-09,2.0546803777072507e-07,4.140133829074977e-11,0.0,2.2143155516485837e-19,0.9999997934376966
2020-02-09,2020-01-01,39.0,1.535603861851967e-09,2.6738040416128544e-07,5.968472258891414e-11,0.0,3.3873345832492543e-19,0.9999997310243073
2020-02-16,2020-01-01,46.0,2.239649131823601e-09,3.479484192868295e-07,8.604232267639178e-11,0.0,5.181752797028366e-19,0.9999996497258893
2020-02-23,2020-01-01,53.0,3.2664323798944788e-09,4.52793462924922e-07,1.2403995929812766e-10,0.0,7.926752451483544e-19,0.9999995438160647
2020-03-01,2020-01-01,60.0,4.763859406694948e-09,5.892307639345325e-07,1.7881775472816383e-10,0.0,1.2125898096941499e-18,0.9999994058265589
2020-03-08,2020-01-01,67.0,6.947590212942847e-09,7.667797922778545e-07,2.5778624692656493e-10,0.0,1.8549514610613515e-18,0.9999992260148313
2020-03-15,2020-01-01,74.0,1.0132055313511978e-08,9.9782844289657e-07,3.716282626381896e-10,0.0,2.837600204843116e-18,0.9999989916678735
2020-03-22,2020-01-01,81.0,1.4775657377940121e-08,1.2984973480914877e-06,5.357448860819435e-10,2.2204492420228517e-16,4.340801142300953e-18,0.9999986861912494
2020-03-29,2020-01-01,88.0,2.1546628243022224e-08,1.6897646204532682e-06,7.723375969746103e-10,2.220450079894843e-16,6.640313878562684e-18,0.9999982879164134
2020-04-05,2020-01-01,95.0,3.141896960120011e-08,2.1989294933666903e-06,1.1134130247535745e-09,4.440902268602481e-16,1.0157980349774374e-17,0.9999977685381236
2020-04-12,2020-01-01,102.0,4.581217971680752e-08,2.8615169700294797e-06,1.605112902653348e-09,6.661357379804422e-16,1.553911144523462e-17,0.9999970910657366
2020-04-19,2020-01-01,109.0,6.679469392894096e-08,3.7237563473802915e-06,2.313955227540268e-09,1.1102270624002845e-15,2.3770869117955658e-17,0.9999962071350024
2020-04-26,2020-01-01,116.0,9.737999209287246e-08,4.8458065143851145e-06,3.3358333357799367e-09,1.554319349272808e-15,3.6363361470537134e-17,0.9999950534776585
2020-05-03,2020-01-01,123.0,1.4195741148039258e-07,6.3059529985144804e-06,4.808989796610459e-09,2.6645505955131376e-15,5.562667335561226e-17,0.9999935472805975
2020-05-10,2020-01-01,130.0,2.0691864739054388e-07,8.206069490821164e-06,6.932717672317201e-09,4.4409242048726585e-15,8.509465512350217e-17,0.9999915800791396
