date,Alpha,Delta,Gamma,Mu,Omicron,Otros,week
2020-03-08,0.0,0.0,0.0,0.0,0.0,1.0,10
2020-03-15,0.0,0.0,0.0,0.0,0.0,1.0,11
2020-03-22,0.0,0.0,0.0,0.0,0.0,1.0,12
2020-03-29,0.0,0.0,0.0,0.0,0.0,1.0,13
2020-04-12,0.0,0.0,0.0,0.0,0.0,1.0,15
2020-05-31,0.0,0.0,0.0,0.0,0.0,1.0,22
2020-06-07,0.0,0.0,0.0,0.0,0.0,1.0,23
2020-06-14,0.0,0.0,0.0,0.0,0.0,1.0,24
2020-06-28,0.0,0.0,0.0,0.0,0.0,1.0,26
2020-07-05,0.0,0.0,0.0,0.0,0.0,1.0,27
2020-07-12,0.0,0.0,0.0,0.0,0.0,1.0,28
2020-07-19,0.0,0.0,0.0,0.0,0.0,1.0,29
2020-07-26,0.0,0.0,0.0,0.0,0.0,1.0,30
2020-08-02,0.0,0.0,0.0,0.0,0.0,1.0,31
2020-08-16,0.0,0.0,0.0,0.0,0.0,1.0,33
2020-08-23,0.0,0.0,0.0,0.0,0.0,1.0,34
2020-08-30,0.0,0.0,0.0,0.0,0.0,1.0,35
2020-09-06,0.0,0.0,0.0,0.0,0.0,1.0,36
2020-09-13,0.0,0.0,0.0,0.0,0.0,1.0,37
2020-09-20,0.0,0.0,0.0,0.0,0.0,1.0,38
2020-09-27,0.0,0.0,0.0,0.0,0.0,1.0,39
2020-10-04,0.0,0.0,0.0,0.0,0.0,1.0,40
2020-10-18,0.0,0.0,0.0,0.0,0.0,1.0,42
2020-10-25,0.0,0.0,0.0,0.0,0.0,1.0,43
2020-11-01,0.0,0.0,0.0,0.0,0.0,1.0,44
2020-11-08,0.0,0.0,0.0,0.0,0.0,1.0,45
2020-11-15,0.0,0.0,0.0,0.0,0.0,1.0,46
2020-11-22,0.0,0.0,0.0,0.0,0.0,1.0,47
2020-11-29,0.0,0.0,0.0,0.0,0.0,1.0,48
2020-12-06,0.0,0.0,0.0,0.0,0.0,1.0,49
2020-12-13,0.0,0.0,0.0,0.0,0.0,1.0,50
2020-12-20,0.0,0.0,0.0,0.0,0.0,1.0,51
2020-12-27,0.0,0.0,0.0,0.0,0.0,1.0,52
2021-01-03,0.0,0.0,0.05,0.05,0.0,0.9,53
2021-01-10,0.0,0.0,0.0,0.0,0.0,1.0,1
2021-01-17,0.0,0.0,0.0,0.0,0.0,1.0,2
2021-01-24,0.0,0.0,0.0,0.0,0.0,1.0,3
2021-01-31,0.0,0.0,0.0,0.0,0.0,1.0,4
2021-02-07,0.0,0.1,0.3,0.0,0.0,0.6,5
2021-02-14,0.0,0.0,0.4,0.0,0.0,0.6,6
2021-02-21,0.125,0.0,0.0,0.0,0.0,0.875,7
2021-02-28,0.045454545454545456,0.0,0.13636363636363635,0.045454545454545456,0.0,0.7727272727272727,8
2021-03-07,0.0,0.0,0.3157894736842105,0.3684210526315789,0.0,0.3157894736842105,9
2021-03-14,0.07692307692307693,0.0,0.6153846153846154,0.0,0.0,0.3076923076923077,10
2021-03-21,0.0625,0.0,0.3125,0.1875,0.0,0.4375,11
2021-03-28,0.037037037037037035,0.0,0.5925925925925926,0.25925925925925924,0.0,0.1111111111111111,12
2021-04-04,0.07386363636363637,0.0,0.4602272727272727,0.2215909090909091,0.0,0.24431818181818182,13
2021-04-11,0.047058823529411764,0.0,0.49411764705882355,0.2411764705882353,0.0,0.21764705882352942,14
2021-04-18,0.015384615384615385,0.0,0.49230769230769234,0.24615384615384617,0.0,0.24615384615384617,15
2021-04-25,0.041666666666666664,0.0,0.4722222222222222,0.1388888888888889,0.0,0.3472222222222222,16
2021-05-02,0.0,0.0,0.32558139534883723,0.47674418604651164,0.0,0.19767441860465115,17
2021-05-09,0.01639344262295082,0.0,0.39344262295081966,0.4262295081967213,0.0,0.16393442622950818,18
2021-05-16,0.03571428571428571,0.0,0.3392857142857143,0.48214285714285715,0.0,0.14285714285714285,19
2021-05-23,0.05263157894736842,0.0,0.47368421052631576,0.42105263157894735,0.0,0.05263157894736842,20
2021-05-30,0.0,0.0,0.17857142857142858,0.6428571428571429,0.0,0.17857142857142858,21
2021-06-06,0.0,0.024390243902439025,0.1951219512195122,0.6341463414634146,0.0,0.14634146341463414,22
2021-06-13,0.0,0.0,0.2,0.7142857142857143,0.0,0.08571428571428572,23
2021-06-20,0.0,0.02702702702702703,0.13513513513513514,0.7297297297297297,0.0,0.10810810810810811,24
2021-06-27,0.0,0.0,0.16666666666666666,0.7708333333333334,0.0,0.0625,25
2021-07-04,0.0,0.034482758620689655,0.034482758620689655,0.9310344827586207,0.0,0.0,26
2021-07-11,0.0,0.10989010989010989,0.12087912087912088,0.7692307692307693,0.0,0.0,27
2021-07-18,0.0,0.09836065573770492,0.08196721311475409,0.819672131147541,0.0,0.0,28
2021-07-25,0.014084507042253521,0.11267605633802817,0.09859154929577464,0.7746478873239436,0.0,0.0,29
2021-08-01,0.011363636363636364,0.32954545454545453,0.056818181818181816,0.6022727272727273,0.0,0.0,30
2021-08-08,0.0,0.4634146341463415,0.0,0.5365853658536586,0.0,0.0,31
2021-08-15,0.006060606060606061,0.5515151515151515,0.0,0.44242424242424244,0.0,0.0,32
2021-08-22,0.0,0.5594405594405595,0.013986013986013986,0.42657342657342656,0.0,0.0,33
2021-08-29,0.0,0.7317073170731707,0.0,0.2682926829268293,0.0,0.0,34
2021-09-05,0.0,0.8611111111111112,0.0,0.1388888888888889,0.0,0.0,35
2021-09-12,0.0,0.8181818181818182,0.0,0.18181818181818182,0.0,0.0,36
2021-09-19,0.0,0.9375,0.0,0.0625,0.0,0.0,37
2021-09-26,0.0,0.8701298701298701,0.0,0.12987012987012986,0.0,0.0,38
2021-10-03,0.0,0.9576271186440678,0.0,0.0423728813559322,0.0,0.0,39
2021-10-10,0.0,0.9405940594059405,0.0,0.0594059405940594,0.0,0.0,40
2021-10-17,0.0,0.9777777777777777,0.0,0.022222222222222223,0.0,0.0,41
2021-10-24,0.0,0.9680851063829787,0.0,0.031914893617021274,0.0,0.0,42
2021-10-31,0.0,0.9894736842105263,0.0,0.010526315789473684,0.0,0.0,43
2021-11-07,0.0,0.9811320754716981,0.0,0.018867924528301886,0.0,0.0,44
2021-11-14,0.0,0.9692307692307692,0.015384615384615385,0.015384615384615385,0.0,0.0,45
2021-11-21,0.0,1.0,0.0,0.0,0.0,0.0,46
2021-11-28,0.0,1.0,0.0,0.0,0.0,0.0,47
2021-12-05,0.0,1.0,0.0,0.0,0.0,0.0,48
2021-12-12,0.0,1.0,0.0,0.0,0.0,0.0,49
2021-12-19,0.0,1.0,0.0,0.0,0.0,0.0,50
2021-12-26,0.0,0.36666666666666664,0.0,0.0,0.6333333333333333,0.0,51
2022-01-02,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,52
2022-01-09,0.0,0.7,0.0,0.0,0.3,0.0,1
2022-01-16,0.0,0.6428571428571429,0.0,0.0,0.35714285714285715,0.0,2
2022-01-30,0.0,0.0,0.0,0.0,1.0,0.0,4
2022-02-20,0.0,0.0,0.0,0.0,1.0,0.0,7
2022-03-06,0.0,0.0,0.0,0.0,1.0,0.0,9
2022-03-13,0.0,0.0,0.0,0.0,1.0,0.0,10
2022-03-20,0.0,0.0,0.0,0.0,1.0,0.0,11
2022-03-27,0.0,0.0,0.0,0.0,1.0,0.0,12
2022-04-03,0.0,0.0,0.0,0.0,1.0,0.0,13
2022-04-10,0.0,0.0,0.0,0.0,1.0,0.0,14
2022-04-17,0.0,0.0,0.0,0.0,1.0,0.0,15
2022-04-24,0.0,0.0,0.0,0.0,1.0,0.0,16
2022-05-01,0.0,0.0,0.0,0.0,1.0,0.0,17
2022-05-08,0.0,0.0,0.0,0.0,1.0,0.0,18
2022-05-15,0.0,0.0,0.0,0.0,1.0,0.0,19
2022-05-22,0.0,0.0,0.0,0.0,1.0,0.0,20
2022-05-29,0.0,0.0,0.0,0.0,1.0,0.0,21
2022-06-05,0.0,0.0,0.0,0.0,1.0,0.0,22
2022-06-12,0.0,0.0,0.0,0.0,1.0,0.0,23
2022-06-19,0.0,0.0,0.0,0.0,1.0,0.0,24
2022-06-26,0.0,0.0,0.0,0.0,1.0,0.0,25
2022-07-03,0.0,0.0,0.0,0.0,1.0,0.0,26
2022-07-10,0.0,0.0,0.0,0.0,1.0,0.0,27
2022-07-17,0.0,0.0,0.0,0.0,1.0,0.0,28
2022-07-24,0.0,0.0,0.0,0.0,1.0,0.0,29
2022-07-31,0.0,0.0,0.0,0.0,1.0,0.0,30
2022-08-07,0.0,0.0,0.0,0.0,1.0,0.0,31
2022-08-14,0.0,0.0,0.0,0.0,1.0,0.0,32
2022-08-21,0.0,0.0,0.0,0.0,1.0,0.0,33
2022-08-28,0.0,0.0,0.0,0.0,1.0,0.0,34
2022-09-04,0.0,0.0,0.0,0.0,1.0,0.0,35
2022-09-11,0.0,0.0,0.0,0.0,1.0,0.0,36
2022-09-18,0.0,0.0,0.0,0.0,1.0,0.0,37
2022-09-25,0.0,0.0,0.0,0.0,1.0,0.0,38
2022-10-02,0.0,0.0,0.0,0.0,1.0,0.0,39
2022-10-16,0.0,0.0,0.0,0.0,1.0,0.0,41
2022-10-23,0.0,0.0,0.0,0.0,1.0,0.0,42
2022-10-30,0.0,0.0,0.0,0.0,1.0,0.0,43
2022-11-06,0.0,0.0,0.0,0.0,1.0,0.0,44
2022-11-13,0.0,0.0,0.0,0.0,1.0,0.0,45
2022-11-20,0.0,0.0,0.0,0.0,1.0,0.0,46
2022-11-27,0.0,0.0,0.0,0.0,1.0,0.0,47
2022-12-04,0.0,0.0,0.0,0.0,1.0,0.0,48
2022-12-11,0.0,0.0,0.0,0.0,1.0,0.0,49
2022-12-18,0.0,0.0,0.0,0.0,1.0,0.0,50
2022-12-25,0.0,0.0,0.0,0.0,1.0,0.0,51
2023-01-01,0.0,0.0,0.0,0.0,1.0,0.0,52
2023-01-08,0.0,0.0,0.0,0.0,1.0,0.0,1
2023-01-15,0.0,0.0,0.0,0.0,1.0,0.0,2
2023-01-22,0.0,0.0,0.0,0.0,1.0,0.0,3
2023-01-29,0.0,0.0,0.0,0.0,1.0,0.0,4
2023-02-05,0.0,0.0,0.0,0.0,1.0,0.0,5
2023-02-12,0.0,0.0,0.0,0.0,1.0,0.0,6
2023-02-26,0.0,0.0,0.0,0.0,1.0,0.0,8
2023-03-05,0.0,0.0,0.0,0.0,1.0,0.0,9
2023-03-12,0.0,0.0,0.0,0.0,1.0,0.0,10
2023-03-19,0.0,0.0,0.0,0.0,1.0,0.0,11
2023-03-26,0.0,0.0,0.0,0.0,1.0,0.0,12
2023-04-02,0.0,0.0,0.0,0.0,1.0,0.0,13
2023-04-09,0.0,0.0,0.0,0.0,1.0,0.0,14
2023-04-16,0.0,0.0,0.0,0.0,1.0,0.0,15
2023-04-23,0.0,0.0,0.0,0.0,1.0,0.0,16
2023-04-30,0.0,0.0,0.0,0.0,1.0,0.0,17
2023-05-07,0.0,0.0,0.0,0.0,1.0,0.0,18
2023-05-14,0.0,0.0,0.0,0.0,1.0,0.0,19
2023-05-21,0.0,0.0,0.0,0.0,1.0,0.0,20
2023-05-28,0.0,0.0,0.0,0.0,1.0,0.0,21
2023-06-04,0.0,0.0,0.0,0.0,1.0,0.0,22
2023-06-11,0.0,0.0,0.0,0.0,1.0,0.0,23
2023-06-18,0.0,0.0,0.0,0.0,1.0,0.0,24
2023-06-25,0.0,0.0,0.0,0.0,1.0,0.0,25
2023-07-02,0.0,0.0,0.0,0.0,1.0,0.0,26
2023-07-09,0.0,0.0,0.0,0.0,1.0,0.0,27
2023-07-16,0.0,0.0,0.0,0.0,1.0,0.0,28
2023-07-23,0.0,0.0,0.0,0.0,1.0,0.0,29
2023-07-30,0.0,0.0,0.0,0.0,1.0,0.0,30
2023-08-06,0.0,0.0,0.0,0.0,1.0,0.0,31
2023-08-13,0.0,0.0,0.0,0.0,1.0,0.0,32
2023-09-17,0.0,0.0,0.0,0.0,1.0,0.0,37
